N;Instance;Decoder;Total Distance;Time Spent;Alpha
N020;61;PositionalDecoderWithVehicleByPercentage;1159,56;176,83;Alpha2
N020;61;PositionalDecoderWithVehicleByPercentage;1067,68;216,56;Alpha2
N020;61;TimeDecoderWithVehicleByPercentage;1159,82;242,99;Alpha2
N020;61;TimeDecoderWithVehicleByPercentage;1140,24;214,24;Alpha2
N020;61;TimeDecoderWithVehicleByPercentage;1218,66;242,53;Alpha2
N020;61;TimeDecoderWithVehicleByPercentage;1130,00;192,14;Alpha2
N020;61;TimeDecoderWithVehicleByPercentage;1042,44;181,23;Alpha2
N020;63;PositionalDecoderWithVehicleByPercentage;1215,67;309,78;Alpha2
N020;63;PositionalDecoderWithVehicleByPercentage;1357,49;322,66;Alpha2
N020;63;PositionalDecoderWithVehicleByPercentage;1145,75;305,06;Alpha2
N020;63;PositionalDecoderWithVehicleByPercentage;1407,77;278,54;Alpha2
N020;63;PositionalDecoderWithVehicleByPercentage;1552,89;246,89;Alpha2
N020;63;TimeDecoderWithVehicleByPercentage;1258,52;267,78;Alpha2
N020;63;TimeDecoderWithVehicleByPercentage;1318,16;330,92;Alpha2
N020;63;TimeDecoderWithVehicleByPercentage;1257,73;289,81;Alpha2
N020;63;TimeDecoderWithVehicleByPercentage;1375,56;268,54;Alpha2
N020;63;TimeDecoderWithVehicleByPercentage;1207,54;262,17;Alpha2
N020;64;PositionalDecoderWithVehicleByPercentage;1221,56;263,11;Alpha2
N020;64;PositionalDecoderWithVehicleByPercentage;1248,02;195,76;Alpha2
N020;64;PositionalDecoderWithVehicleByPercentage;1525,83;299,19;Alpha2
N020;64;PositionalDecoderWithVehicleByPercentage;993,25;259,45;Alpha2
N020;64;PositionalDecoderWithVehicleByPercentage;1121,01;253,58;Alpha2
N020;64;TimeDecoderWithVehicleByPercentage;1209,08;206,66;Alpha2
N020;64;TimeDecoderWithVehicleByPercentage;1054,54;246,70;Alpha2
N020;64;TimeDecoderWithVehicleByPercentage;1420,21;282,71;Alpha2
N020;64;TimeDecoderWithVehicleByPercentage;1327,92;213,77;Alpha2
N020;64;TimeDecoderWithVehicleByPercentage;1159,58;234,09;Alpha2
N020;65;PositionalDecoderWithVehicleByPercentage;1448,05;338,06;Alpha2
N020;65;PositionalDecoderWithVehicleByPercentage;1204,41;320,06;Alpha2
N020;65;PositionalDecoderWithVehicleByPercentage;1290,70;284,69;Alpha2
N020;65;PositionalDecoderWithVehicleByPercentage;1466,65;324,58;Alpha2
N020;65;PositionalDecoderWithVehicleByPercentage;1341,78;359,48;Alpha2
N020;65;TimeDecoderWithVehicleByPercentage;1142,46;307,64;Alpha2
N020;65;TimeDecoderWithVehicleByPercentage;1429,91;292,42;Alpha2
N020;65;TimeDecoderWithVehicleByPercentage;1414,11;297,27;Alpha2
N020;65;TimeDecoderWithVehicleByPercentage;1364,22;292,13;Alpha2
N020;65;TimeDecoderWithVehicleByPercentage;1260,40;341,29;Alpha2
N020;62;PositionalDecoderWithVehicleByPercentage;1373,04;252,66;Alpha2
N020;62;PositionalDecoderWithVehicleByPercentage;1128,89;343,15;Alpha2
N020;62;PositionalDecoderWithVehicleByPercentage;1344,61;306,01;Alpha2
N020;62;PositionalDecoderWithVehicleByPercentage;1385,66;256,17;Alpha2
N020;62;PositionalDecoderWithVehicleByPercentage;1308,11;241,60;Alpha2
N020;62;TimeDecoderWithVehicleByPercentage;1246,45;308,70;Alpha2
N020;62;TimeDecoderWithVehicleByPercentage;1282,05;281,05;Alpha2
N020;62;TimeDecoderWithVehicleByPercentage;1261,54;300,81;Alpha2
N020;62;TimeDecoderWithVehicleByPercentage;1384,09;277,49;Alpha2
N020;62;TimeDecoderWithVehicleByPercentage;1206,94;260,87;Alpha2
N020;68;PositionalDecoderWithVehicleByPercentage;1495,25;298,36;Alpha2
N020;68;PositionalDecoderWithVehicleByPercentage;1435,36;317,03;Alpha2
N020;68;PositionalDecoderWithVehicleByPercentage;1285,15;282,52;Alpha2
N020;68;PositionalDecoderWithVehicleByPercentage;1555,27;292,85;Alpha2
N020;68;PositionalDecoderWithVehicleByPercentage;1458,03;279,81;Alpha2
N020;68;TimeDecoderWithVehicleByPercentage;1281,82;352,32;Alpha2
N020;68;TimeDecoderWithVehicleByPercentage;1361,05;313,20;Alpha2
N020;68;TimeDecoderWithVehicleByPercentage;1583,16;283,92;Alpha2
N020;68;TimeDecoderWithVehicleByPercentage;1340,68;316,82;Alpha2
N020;68;TimeDecoderWithVehicleByPercentage;1199,93;291,29;Alpha2
N020;69;PositionalDecoderWithVehicleByPercentage;1388,14;301,21;Alpha2
N020;69;PositionalDecoderWithVehicleByPercentage;1381,20;310,32;Alpha2
N020;69;PositionalDecoderWithVehicleByPercentage;1307,94;277,80;Alpha2
N020;69;PositionalDecoderWithVehicleByPercentage;1441,20;280,09;Alpha2
N020;69;PositionalDecoderWithVehicleByPercentage;1438,16;242,62;Alpha2
N020;69;TimeDecoderWithVehicleByPercentage;1373,17;231,05;Alpha2
N020;69;TimeDecoderWithVehicleByPercentage;1359,78;282,21;Alpha2
N020;69;TimeDecoderWithVehicleByPercentage;1402,61;237,30;Alpha2
N020;69;TimeDecoderWithVehicleByPercentage;1588,28;302,85;Alpha2
N020;69;TimeDecoderWithVehicleByPercentage;1652,57;244,60;Alpha2
N050;72;PositionalDecoderWithVehicleByPercentage;3518,90;948,03;Alpha2
N050;72;PositionalDecoderWithVehicleByPercentage;3912,96;794,07;Alpha2
N050;72;PositionalDecoderWithVehicleByPercentage;3484,14;796,79;Alpha2
N050;72;PositionalDecoderWithVehicleByPercentage;3662,53;1023,05;Alpha2
N050;72;PositionalDecoderWithVehicleByPercentage;4039,26;820,93;Alpha2
N050;72;TimeDecoderWithVehicleByPercentage;3247,74;664,98;Alpha2
N050;72;TimeDecoderWithVehicleByPercentage;3739,31;797,00;Alpha2
N050;72;TimeDecoderWithVehicleByPercentage;3215,46;807,34;Alpha2
N050;72;TimeDecoderWithVehicleByPercentage;3290,92;619,14;Alpha2
N050;72;TimeDecoderWithVehicleByPercentage;3858,35;834,31;Alpha2
N050;73;PositionalDecoderWithVehicleByPercentage;3461,93;778,88;Alpha2
N050;73;PositionalDecoderWithVehicleByPercentage;3556,31;781,18;Alpha2
N050;73;PositionalDecoderWithVehicleByPercentage;3181,49;937,18;Alpha2
N050;73;PositionalDecoderWithVehicleByPercentage;3539,89;905,72;Alpha2
N050;73;TimeDecoderWithVehicleByPercentage;3818,30;772,11;Alpha2
N050;73;TimeDecoderWithVehicleByPercentage;3322,15;656,04;Alpha2
N050;73;TimeDecoderWithVehicleByPercentage;3453,44;742,65;Alpha2
N050;73;TimeDecoderWithVehicleByPercentage;3445,35;762,23;Alpha2
N050;73;TimeDecoderWithVehicleByPercentage;3810,87;828,78;Alpha2
N050;76;PositionalDecoderWithVehicleByPercentage;3167,40;554,84;Alpha2
N050;76;PositionalDecoderWithVehicleByPercentage;3474,47;815,27;Alpha2
N050;76;PositionalDecoderWithVehicleByPercentage;3425,90;869,70;Alpha2
N050;76;PositionalDecoderWithVehicleByPercentage;3452,07;745,22;Alpha2
N050;76;TimeDecoderWithVehicleByPercentage;2842,37;707,85;Alpha2
N050;76;TimeDecoderWithVehicleByPercentage;3057,54;686,88;Alpha2
N050;76;TimeDecoderWithVehicleByPercentage;3089,60;792,82;Alpha2
N050;76;TimeDecoderWithVehicleByPercentage;3652,01;746,71;Alpha2
N050;76;TimeDecoderWithVehicleByPercentage;3207,72;772,80;Alpha2
N050;77;PositionalDecoderWithVehicleByPercentage;2982,65;907,69;Alpha2
N050;77;PositionalDecoderWithVehicleByPercentage;3505,26;860,42;Alpha2
N050;77;PositionalDecoderWithVehicleByPercentage;3476,45;843,31;Alpha2
N050;77;PositionalDecoderWithVehicleByPercentage;3523,25;911,68;Alpha2
N050;77;TimeDecoderWithVehicleByPercentage;3804,80;785,71;Alpha2
N050;77;TimeDecoderWithVehicleByPercentage;3564,12;853,60;Alpha2
N050;77;TimeDecoderWithVehicleByPercentage;3056,75;830,79;Alpha2
N050;77;TimeDecoderWithVehicleByPercentage;3486,37;983,68;Alpha2
N050;78;PositionalDecoderWithVehicleByPercentage;3723,34;877,14;Alpha2
N050;78;PositionalDecoderWithVehicleByPercentage;3692,85;952,24;Alpha2
N050;78;PositionalDecoderWithVehicleByPercentage;3689,14;700,84;Alpha2
N050;78;PositionalDecoderWithVehicleByPercentage;3422,46;837,92;Alpha2
N050;78;PositionalDecoderWithVehicleByPercentage;3651,68;792,68;Alpha2
N050;78;TimeDecoderWithVehicleByPercentage;3606,24;794,51;Alpha2
N050;78;TimeDecoderWithVehicleByPercentage;3685,30;738,22;Alpha2
N050;78;TimeDecoderWithVehicleByPercentage;3586,82;965,00;Alpha2
N050;78;TimeDecoderWithVehicleByPercentage;3853,84;917,79;Alpha2
N050;78;TimeDecoderWithVehicleByPercentage;3485,96;884,53;Alpha2
N050;79;PositionalDecoderWithVehicleByPercentage;3145,23;568,64;Alpha2
N050;79;PositionalDecoderWithVehicleByPercentage;3243,23;793,94;Alpha2
N050;79;PositionalDecoderWithVehicleByPercentage;3131,69;668,29;Alpha2
N050;79;PositionalDecoderWithVehicleByPercentage;3106,12;725,10;Alpha2
N050;79;PositionalDecoderWithVehicleByPercentage;3167,87;902,42;Alpha2
N050;79;TimeDecoderWithVehicleByPercentage;3341,88;834,99;Alpha2
N050;79;TimeDecoderWithVehicleByPercentage;2701,97;654,96;Alpha2
N050;79;TimeDecoderWithVehicleByPercentage;3483,32;715,92;Alpha2
N050;80;PositionalDecoderWithVehicleByPercentage;3084,33;711,27;Alpha2
N050;80;PositionalDecoderWithVehicleByPercentage;3322,44;771,28;Alpha2
N050;80;PositionalDecoderWithVehicleByPercentage;3452,52;767,55;Alpha2
N050;80;PositionalDecoderWithVehicleByPercentage;3518,97;789,11;Alpha2
N050;80;TimeDecoderWithVehicleByPercentage;3332,17;745,56;Alpha2
N050;80;TimeDecoderWithVehicleByPercentage;3487,17;688,24;Alpha2
N050;80;TimeDecoderWithVehicleByPercentage;3201,20;720,06;Alpha2
N050;80;TimeDecoderWithVehicleByPercentage;3368,75;793,99;Alpha2
N050;80;TimeDecoderWithVehicleByPercentage;3232,24;639,79;Alpha2
N050;71;PositionalDecoderWithVehicleByPercentage;3491,50;801,19;Alpha2
N050;71;PositionalDecoderWithVehicleByPercentage;3380,00;947,95;Alpha2
N050;71;PositionalDecoderWithVehicleByPercentage;3245,65;776,40;Alpha2
N050;71;PositionalDecoderWithVehicleByPercentage;3597,06;792,91;Alpha2
N050;71;TimeDecoderWithVehicleByPercentage;3525,11;853,72;Alpha2
N050;71;TimeDecoderWithVehicleByPercentage;3766,32;925,82;Alpha2
N050;71;TimeDecoderWithVehicleByPercentage;3416,83;771,74;Alpha2
N050;71;TimeDecoderWithVehicleByPercentage;3002,58;870,81;Alpha2
N050;71;TimeDecoderWithVehicleByPercentage;3496,00;951,06;Alpha2
N050;74;PositionalDecoderWithVehicleByPercentage;3652,49;793,83;Alpha2
N050;74;PositionalDecoderWithVehicleByPercentage;3281,29;637,21;Alpha2
N050;74;PositionalDecoderWithVehicleByPercentage;3555,34;746,62;Alpha2
N050;74;PositionalDecoderWithVehicleByPercentage;3790,51;824,90;Alpha2
N050;74;TimeDecoderWithVehicleByPercentage;3258,98;743,08;Alpha2
N050;74;TimeDecoderWithVehicleByPercentage;3361,18;714,57;Alpha2
N050;74;TimeDecoderWithVehicleByPercentage;3389,47;683,50;Alpha2
N050;74;TimeDecoderWithVehicleByPercentage;3420,25;696,65;Alpha2
N050;75;PositionalDecoderWithVehicleByPercentage;3550,28;893,83;Alpha2
N050;75;PositionalDecoderWithVehicleByPercentage;3691,81;873,61;Alpha2
N050;75;PositionalDecoderWithVehicleByPercentage;3401,21;899,94;Alpha2
N050;75;PositionalDecoderWithVehicleByPercentage;3731,14;798,66;Alpha2
N050;75;TimeDecoderWithVehicleByPercentage;3204,93;756,30;Alpha2
N050;75;TimeDecoderWithVehicleByPercentage;3258,10;767,50;Alpha2
N050;75;TimeDecoderWithVehicleByPercentage;3893,54;927,78;Alpha2
N050;75;TimeDecoderWithVehicleByPercentage;2816,07;762,35;Alpha2
N075;88;PositionalDecoderWithVehicleByPercentage;5240,35;1368,49;Alpha2
N075;90;TimeDecoderWithVehicleByPercentage;4790,73;1136,81;Alpha2
N010;52;PositionalDecoderWithVehicleByPercentage;124,95;Alpha3
N010;52;PositionalDecoderWithVehicleByPercentage;124,95;Alpha3
N010;52;PositionalDecoderWithVehicleByPercentage;124,95;Alpha3
N010;52;PositionalDecoderWithVehicleByPercentage;142,21;Alpha3
N010;52;PositionalDecoderWithVehicleByPercentage;142,21;Alpha3
N010;52;TimeDecoderWithVehicleByPercentage;124,95;Alpha3
N010;52;TimeDecoderWithVehicleByPercentage;124,95;Alpha3
N010;52;TimeDecoderWithVehicleByPercentage;124,95;Alpha3
N010;52;TimeDecoderWithVehicleByPercentage;142,21;Alpha3
N010;52;TimeDecoderWithVehicleByPercentage;124,95;Alpha3
N010;54;PositionalDecoderWithVehicleByPercentage;136,31;Alpha3
N010;54;PositionalDecoderWithVehicleByPercentage;136,31;Alpha3
N010;54;PositionalDecoderWithVehicleByPercentage;136,31;Alpha3
N010;54;PositionalDecoderWithVehicleByPercentage;136,31;Alpha3
N010;54;PositionalDecoderWithVehicleByPercentage;136,31;Alpha3
N010;54;TimeDecoderWithVehicleByPercentage;136,31;Alpha3
N010;54;TimeDecoderWithVehicleByPercentage;136,31;Alpha3
N010;54;TimeDecoderWithVehicleByPercentage;136,31;Alpha3
N010;54;TimeDecoderWithVehicleByPercentage;136,31;Alpha3
N010;54;TimeDecoderWithVehicleByPercentage;136,31;Alpha3
N010;55;PositionalDecoderWithVehicleByPercentage;182,37;Alpha3
N010;55;PositionalDecoderWithVehicleByPercentage;238,39;Alpha3
N010;55;PositionalDecoderWithVehicleByPercentage;182,37;Alpha3
N010;55;PositionalDecoderWithVehicleByPercentage;182,37;Alpha3
N010;55;PositionalDecoderWithVehicleByPercentage;240,85;Alpha3
N010;55;TimeDecoderWithVehicleByPercentage;182,37;Alpha3
N010;55;TimeDecoderWithVehicleByPercentage;182,37;Alpha3
N010;55;TimeDecoderWithVehicleByPercentage;182,37;Alpha3
N010;55;TimeDecoderWithVehicleByPercentage;182,37;Alpha3
N010;55;TimeDecoderWithVehicleByPercentage;182,37;Alpha3
N010;57;PositionalDecoderWithVehicleByPercentage;66,81;Alpha3
N010;57;PositionalDecoderWithVehicleByPercentage;66,81;Alpha3
N010;57;PositionalDecoderWithVehicleByPercentage;66,81;Alpha3
N010;57;PositionalDecoderWithVehicleByPercentage;66,81;Alpha3
N010;57;PositionalDecoderWithVehicleByPercentage;66,81;Alpha3
N010;57;TimeDecoderWithVehicleByPercentage;66,81;Alpha3
N010;57;TimeDecoderWithVehicleByPercentage;66,81;Alpha3
N010;57;TimeDecoderWithVehicleByPercentage;66,81;Alpha3
N010;57;TimeDecoderWithVehicleByPercentage;66,81;Alpha3
N010;57;TimeDecoderWithVehicleByPercentage;66,81;Alpha3
N010;58;PositionalDecoderWithVehicleByPercentage;184,33;Alpha3
N010;58;PositionalDecoderWithVehicleByPercentage;163,35;Alpha3
N010;58;PositionalDecoderWithVehicleByPercentage;163,35;Alpha3
N010;58;PositionalDecoderWithVehicleByPercentage;184,33;Alpha3
N010;58;PositionalDecoderWithVehicleByPercentage;163,35;Alpha3
N010;58;TimeDecoderWithVehicleByPercentage;163,35;Alpha3
N010;58;TimeDecoderWithVehicleByPercentage;184,33;Alpha3
N010;58;TimeDecoderWithVehicleByPercentage;163,35;Alpha3
N010;58;TimeDecoderWithVehicleByPercentage;163,35;Alpha3
N010;58;TimeDecoderWithVehicleByPercentage;184,33;Alpha3
N010;59;PositionalDecoderWithVehicleByPercentage;115,86;Alpha3
N010;59;PositionalDecoderWithVehicleByPercentage;115,86;Alpha3
N010;59;PositionalDecoderWithVehicleByPercentage;115,86;Alpha3
N010;59;PositionalDecoderWithVehicleByPercentage;115,86;Alpha3
N010;59;PositionalDecoderWithVehicleByPercentage;115,86;Alpha3
N010;59;TimeDecoderWithVehicleByPercentage;115,86;Alpha3
N010;59;TimeDecoderWithVehicleByPercentage;115,86;Alpha3
N010;59;TimeDecoderWithVehicleByPercentage;115,86;Alpha3
N010;59;TimeDecoderWithVehicleByPercentage;115,86;Alpha3
N010;59;TimeDecoderWithVehicleByPercentage;115,86;Alpha3
N010;51;PositionalDecoderWithVehicleByPercentage;204,23;Alpha3
N010;51;PositionalDecoderWithVehicleByPercentage;204,23;Alpha3
N010;51;PositionalDecoderWithVehicleByPercentage;204,23;Alpha3
N010;51;PositionalDecoderWithVehicleByPercentage;204,23;Alpha3
N010;51;PositionalDecoderWithVehicleByPercentage;204,23;Alpha3
N010;51;TimeDecoderWithVehicleByPercentage;204,23;Alpha3
N010;51;TimeDecoderWithVehicleByPercentage;222,63;Alpha3
N010;51;TimeDecoderWithVehicleByPercentage;204,23;Alpha3
N010;51;TimeDecoderWithVehicleByPercentage;222,63;Alpha3
N010;51;TimeDecoderWithVehicleByPercentage;204,23;Alpha3
N010;53;PositionalDecoderWithVehicleByPercentage;80,83;Alpha3
N010;53;PositionalDecoderWithVehicleByPercentage;80,83;Alpha3
N010;53;PositionalDecoderWithVehicleByPercentage;80,83;Alpha3
N010;53;PositionalDecoderWithVehicleByPercentage;80,83;Alpha3
N010;53;PositionalDecoderWithVehicleByPercentage;80,83;Alpha3
N010;53;TimeDecoderWithVehicleByPercentage;80,83;Alpha3
N010;53;TimeDecoderWithVehicleByPercentage;80,83;Alpha3
N010;53;TimeDecoderWithVehicleByPercentage;80,83;Alpha3
N010;53;TimeDecoderWithVehicleByPercentage;80,83;Alpha3
N010;53;TimeDecoderWithVehicleByPercentage;80,83;Alpha3
N010;56;PositionalDecoderWithVehicleByPercentage;171,29;Alpha3
N010;56;PositionalDecoderWithVehicleByPercentage;171,29;Alpha3
N010;56;PositionalDecoderWithVehicleByPercentage;171,29;Alpha3
N010;56;PositionalDecoderWithVehicleByPercentage;171,29;Alpha3
N010;56;PositionalDecoderWithVehicleByPercentage;171,29;Alpha3
N010;56;TimeDecoderWithVehicleByPercentage;171,29;Alpha3
N010;56;TimeDecoderWithVehicleByPercentage;171,29;Alpha3
N010;56;TimeDecoderWithVehicleByPercentage;171,29;Alpha3
N010;56;TimeDecoderWithVehicleByPercentage;171,29;Alpha3
N010;56;TimeDecoderWithVehicleByPercentage;171,29;Alpha3
N010;60;PositionalDecoderWithVehicleByPercentage;164,92;Alpha3
N010;60;PositionalDecoderWithVehicleByPercentage;164,92;Alpha3
N010;60;PositionalDecoderWithVehicleByPercentage;164,92;Alpha3
N010;60;PositionalDecoderWithVehicleByPercentage;164,92;Alpha3
N010;60;PositionalDecoderWithVehicleByPercentage;164,92;Alpha3
N010;60;TimeDecoderWithVehicleByPercentage;164,92;Alpha3
N010;60;TimeDecoderWithVehicleByPercentage;164,92;Alpha3
N010;60;TimeDecoderWithVehicleByPercentage;164,92;Alpha3
N010;60;TimeDecoderWithVehicleByPercentage;164,92;Alpha3
N010;60;TimeDecoderWithVehicleByPercentage;164,92;Alpha3
N020;70;PositionalDecoderWithVehicleByPercentage;277,04;Alpha3
N020;70;PositionalDecoderWithVehicleByPercentage;286,06;Alpha3
N020;70;PositionalDecoderWithVehicleByPercentage;296,79;Alpha3
N020;70;PositionalDecoderWithVehicleByPercentage;296,23;Alpha3
N020;70;PositionalDecoderWithVehicleByPercentage;269,60;Alpha3
N020;70;TimeDecoderWithVehicleByPercentage;245,30;Alpha3
N020;70;TimeDecoderWithVehicleByPercentage;259,43;Alpha3
N020;70;TimeDecoderWithVehicleByPercentage;321,19;Alpha3
N020;70;TimeDecoderWithVehicleByPercentage;265,66;Alpha3
N020;70;TimeDecoderWithVehicleByPercentage;291,20;Alpha3
N020;63;PositionalDecoderWithVehicleByPercentage;256,46;Alpha3
N020;63;PositionalDecoderWithVehicleByPercentage;283,21;Alpha3
N020;63;PositionalDecoderWithVehicleByPercentage;308,12;Alpha3
N020;63;PositionalDecoderWithVehicleByPercentage;294,25;Alpha3
N020;63;PositionalDecoderWithVehicleByPercentage;289,99;Alpha3
N020;63;TimeDecoderWithVehicleByPercentage;352,28;Alpha3
N020;63;TimeDecoderWithVehicleByPercentage;310,13;Alpha3
N020;63;TimeDecoderWithVehicleByPercentage;278,86;Alpha3
N020;63;TimeDecoderWithVehicleByPercentage;296,52;Alpha3
N020;63;TimeDecoderWithVehicleByPercentage;268,47;Alpha3
N020;66;PositionalDecoderWithVehicleByPercentage;314,47;Alpha3
N020;66;PositionalDecoderWithVehicleByPercentage;323,96;Alpha3
N020;66;PositionalDecoderWithVehicleByPercentage;259,86;Alpha3
N020;66;PositionalDecoderWithVehicleByPercentage;259,39;Alpha3
N020;66;PositionalDecoderWithVehicleByPercentage;254,41;Alpha3
N020;66;TimeDecoderWithVehicleByPercentage;255,35;Alpha3
N020;66;TimeDecoderWithVehicleByPercentage;261,66;Alpha3
N020;66;TimeDecoderWithVehicleByPercentage;249,15;Alpha3
N020;66;TimeDecoderWithVehicleByPercentage;312,03;Alpha3
N020;66;TimeDecoderWithVehicleByPercentage;249,56;Alpha3
N020;68;PositionalDecoderWithVehicleByPercentage;305,56;Alpha3
N020;68;PositionalDecoderWithVehicleByPercentage;286,91;Alpha3
N020;68;PositionalDecoderWithVehicleByPercentage;307,66;Alpha3
N020;68;PositionalDecoderWithVehicleByPercentage;282,10;Alpha3
N020;68;PositionalDecoderWithVehicleByPercentage;347,60;Alpha3
N020;68;TimeDecoderWithVehicleByPercentage;280,39;Alpha3
N020;68;TimeDecoderWithVehicleByPercentage;333,25;Alpha3
N020;68;TimeDecoderWithVehicleByPercentage;368,14;Alpha3
N020;68;TimeDecoderWithVehicleByPercentage;283,83;Alpha3
N020;68;TimeDecoderWithVehicleByPercentage;320,71;Alpha3
N020;65;PositionalDecoderWithVehicleByPercentage;359,28;Alpha3
N020;65;PositionalDecoderWithVehicleByPercentage;351,51;Alpha3
N020;65;PositionalDecoderWithVehicleByPercentage;332,60;Alpha3
N020;65;PositionalDecoderWithVehicleByPercentage;309,92;Alpha3
N020;65;PositionalDecoderWithVehicleByPercentage;280,90;Alpha3
N020;65;TimeDecoderWithVehicleByPercentage;303,50;Alpha3
N020;65;TimeDecoderWithVehicleByPercentage;325,99;Alpha3
N020;65;TimeDecoderWithVehicleByPercentage;261,28;Alpha3
N020;65;TimeDecoderWithVehicleByPercentage;309,70;Alpha3
N020;65;TimeDecoderWithVehicleByPercentage;321,75;Alpha3
N020;67;PositionalDecoderWithVehicleByPercentage;312,03;Alpha3
N020;67;PositionalDecoderWithVehicleByPercentage;302,77;Alpha3
N020;67;PositionalDecoderWithVehicleByPercentage;271,23;Alpha3
N020;67;PositionalDecoderWithVehicleByPercentage;303,80;Alpha3
N020;67;PositionalDecoderWithVehicleByPercentage;301,65;Alpha3
N020;67;TimeDecoderWithVehicleByPercentage;329,06;Alpha3
N020;67;TimeDecoderWithVehicleByPercentage;289,72;Alpha3
N020;67;TimeDecoderWithVehicleByPercentage;274,72;Alpha3
N020;67;TimeDecoderWithVehicleByPercentage;250,08;Alpha3
N020;67;TimeDecoderWithVehicleByPercentage;262,72;Alpha3
N020;69;PositionalDecoderWithVehicleByPercentage;303,65;Alpha3
N020;69;PositionalDecoderWithVehicleByPercentage;280,62;Alpha3
N020;69;PositionalDecoderWithVehicleByPercentage;265,74;Alpha3
N020;69;PositionalDecoderWithVehicleByPercentage;244,12;Alpha3
N020;69;PositionalDecoderWithVehicleByPercentage;295,51;Alpha3
N020;69;TimeDecoderWithVehicleByPercentage;264,76;Alpha3
N020;69;TimeDecoderWithVehicleByPercentage;249,31;Alpha3
N020;69;TimeDecoderWithVehicleByPercentage;247,71;Alpha3
N020;69;TimeDecoderWithVehicleByPercentage;283,71;Alpha3
N020;69;TimeDecoderWithVehicleByPercentage;289,21;Alpha3
N020;61;PositionalDecoderWithVehicleByPercentage;234,59;Alpha3
N020;61;PositionalDecoderWithVehicleByPercentage;238,40;Alpha3
N020;61;PositionalDecoderWithVehicleByPercentage;248,47;Alpha3
N020;61;PositionalDecoderWithVehicleByPercentage;184,61;Alpha3
N020;61;PositionalDecoderWithVehicleByPercentage;203,07;Alpha3
N020;61;TimeDecoderWithVehicleByPercentage;223,39;Alpha3
N020;61;TimeDecoderWithVehicleByPercentage;230,80;Alpha3
N020;61;TimeDecoderWithVehicleByPercentage;247,08;Alpha3
N020;61;TimeDecoderWithVehicleByPercentage;275,44;Alpha3
N020;61;TimeDecoderWithVehicleByPercentage;263,11;Alpha3
N020;62;PositionalDecoderWithVehicleByPercentage;259,56;Alpha3
N020;62;PositionalDecoderWithVehicleByPercentage;308,52;Alpha3
N020;62;PositionalDecoderWithVehicleByPercentage;252,42;Alpha3
N020;62;PositionalDecoderWithVehicleByPercentage;230,26;Alpha3
N020;62;PositionalDecoderWithVehicleByPercentage;308,23;Alpha3
N020;62;TimeDecoderWithVehicleByPercentage;336,86;Alpha3
N020;62;TimeDecoderWithVehicleByPercentage;309,48;Alpha3
N020;62;TimeDecoderWithVehicleByPercentage;247,94;Alpha3
N020;62;TimeDecoderWithVehicleByPercentage;267,02;Alpha3
N020;62;TimeDecoderWithVehicleByPercentage;281,83;Alpha3
N020;64;PositionalDecoderWithVehicleByPercentage;244,68;Alpha3
N020;64;PositionalDecoderWithVehicleByPercentage;228,00;Alpha3
N020;64;PositionalDecoderWithVehicleByPercentage;212,20;Alpha3
N020;64;PositionalDecoderWithVehicleByPercentage;285,16;Alpha3
N020;64;PositionalDecoderWithVehicleByPercentage;217,39;Alpha3
N020;64;TimeDecoderWithVehicleByPercentage;302,48;Alpha3
N020;64;TimeDecoderWithVehicleByPercentage;201,86;Alpha3
N020;64;TimeDecoderWithVehicleByPercentage;270,76;Alpha3
N020;64;TimeDecoderWithVehicleByPercentage;234,95;Alpha3
N020;64;TimeDecoderWithVehicleByPercentage;199,98;Alpha3
N050;73;PositionalDecoderWithVehicleByPercentage;829,27;Alpha3
N050;73;PositionalDecoderWithVehicleByPercentage;886,65;Alpha3
N050;73;PositionalDecoderWithVehicleByPercentage;757,98;Alpha3
N050;73;PositionalDecoderWithVehicleByPercentage;766,08;Alpha3
N050;73;TimeDecoderWithVehicleByPercentage;719,52;Alpha3
N050;73;TimeDecoderWithVehicleByPercentage;1009,44;Alpha3
N050;73;TimeDecoderWithVehicleByPercentage;741,52;Alpha3
N050;73;TimeDecoderWithVehicleByPercentage;785,45;Alpha3
N050;75;PositionalDecoderWithVehicleByPercentage;785,80;Alpha3
N050;75;PositionalDecoderWithVehicleByPercentage;920,20;Alpha3
N050;75;PositionalDecoderWithVehicleByPercentage;754,85;Alpha3
N050;75;PositionalDecoderWithVehicleByPercentage;766,13;Alpha3
N050;75;PositionalDecoderWithVehicleByPercentage;797,86;Alpha3
N050;75;TimeDecoderWithVehicleByPercentage;958,00;Alpha3
N050;75;TimeDecoderWithVehicleByPercentage;787,51;Alpha3
N050;75;TimeDecoderWithVehicleByPercentage;617,30;Alpha3
N050;75;TimeDecoderWithVehicleByPercentage;760,90;Alpha3
N050;75;TimeDecoderWithVehicleByPercentage;615,33;Alpha3
N050;76;PositionalDecoderWithVehicleByPercentage;761,70;Alpha3
N050;76;PositionalDecoderWithVehicleByPercentage;734,29;Alpha3
N050;76;PositionalDecoderWithVehicleByPercentage;779,78;Alpha3
N050;76;PositionalDecoderWithVehicleByPercentage;850,31;Alpha3
N050;76;PositionalDecoderWithVehicleByPercentage;930,69;Alpha3
N050;76;TimeDecoderWithVehicleByPercentage;735,67;Alpha3
N050;76;TimeDecoderWithVehicleByPercentage;727,47;Alpha3
