N;Instance;Decoder;Total Distance;Time Spent;Alpha
N050;73;PositionalDecoderWithVehicleByPercentage;3460,02;858,30;Alpha2
N050;73;TimeDecoderWithVehicleByPercentage;3808,98;943,93;Alpha2
N050;73;TimeDecoderWithVehicleByPercentage;3208,65;765,16;Alpha2
N050;73;TimeDecoderWithVehicleByPercentage;3053,40;1008,26;Alpha2
N050;73;TimeDecoderWithVehicleByPercentage;3309,31;816,42;Alpha2
N050;73;TimeDecoderWithVehicleByPercentage;3672,45;833,70;Alpha2
N050;73;TimeDecoderWithVehicleByPercentage;3510,48;805,08;Alpha2
N050;73;TimeDecoderWithVehicleByPercentage;3763,67;895,85;Alpha2
N050;73;TimeDecoderWithVehicleByPercentage;3465,82;725,36;Alpha2
N050;74;PositionalDecoderWithVehicleByPercentage;3277,42;765,44;Alpha2
N050;74;PositionalDecoderWithVehicleByPercentage;3296,05;662,91;Alpha2
N050;74;PositionalDecoderWithVehicleByPercentage;3352,90;920,21;Alpha2
N050;74;PositionalDecoderWithVehicleByPercentage;3379,15;716,79;Alpha2
N050;74;PositionalDecoderWithVehicleByPercentage;3215,77;641,55;Alpha2
N050;74;PositionalDecoderWithVehicleByPercentage;3517,65;903,23;Alpha2
N050;74;PositionalDecoderWithVehicleByPercentage;3232,71;774,15;Alpha2
N050;74;PositionalDecoderWithVehicleByPercentage;3429,25;806,67;Alpha2
N050;74;TimeDecoderWithVehicleByPercentage;3543,59;718,81;Alpha2
N050;74;TimeDecoderWithVehicleByPercentage;3510,20;789,13;Alpha2
N050;74;TimeDecoderWithVehicleByPercentage;3334,60;804,72;Alpha2
N050;74;TimeDecoderWithVehicleByPercentage;3451,33;690,48;Alpha2
N050;74;TimeDecoderWithVehicleByPercentage;3246,51;659,44;Alpha2
N050;74;TimeDecoderWithVehicleByPercentage;3281,39;692,69;Alpha2
N050;74;TimeDecoderWithVehicleByPercentage;2959,48;736,21;Alpha2
N050;74;TimeDecoderWithVehicleByPercentage;3162,63;653,18;Alpha2
N050;76;PositionalDecoderWithVehicleByPercentage;3328,69;743,78;Alpha2
N050;76;PositionalDecoderWithVehicleByPercentage;3293,90;694,30;Alpha2
N050;76;PositionalDecoderWithVehicleByPercentage;3272,86;578,08;Alpha2
N050;76;PositionalDecoderWithVehicleByPercentage;3213,05;841,89;Alpha2
N050;76;PositionalDecoderWithVehicleByPercentage;3418,44;801,30;Alpha2
N050;76;PositionalDecoderWithVehicleByPercentage;3520,97;686,80;Alpha2
N050;76;PositionalDecoderWithVehicleByPercentage;3463,63;785,26;Alpha2
N050;76;PositionalDecoderWithVehicleByPercentage;3112,76;713,41;Alpha2
N050;76;PositionalDecoderWithVehicleByPercentage;3377,39;606,03;Alpha2
N050;76;PositionalDecoderWithVehicleByPercentage;3458,32;705,74;Alpha2
N050;76;TimeDecoderWithVehicleByPercentage;3124,03;612,49;Alpha2
N050;76;TimeDecoderWithVehicleByPercentage;3601,85;708,14;Alpha2
N050;76;TimeDecoderWithVehicleByPercentage;3346,65;831,10;Alpha2
N050;76;TimeDecoderWithVehicleByPercentage;3509,36;886,66;Alpha2
N050;76;TimeDecoderWithVehicleByPercentage;3128,35;777,87;Alpha2
N050;76;TimeDecoderWithVehicleByPercentage;2805,85;604,78;Alpha2
N050;76;TimeDecoderWithVehicleByPercentage;3051,29;826,46;Alpha2
N050;76;TimeDecoderWithVehicleByPercentage;3122,59;679,58;Alpha2
N050;77;PositionalDecoderWithVehicleByPercentage;3636,28;644,29;Alpha2
N050;77;PositionalDecoderWithVehicleByPercentage;3637,13;800,29;Alpha2
N050;77;PositionalDecoderWithVehicleByPercentage;3426,89;906,42;Alpha2
N050;77;PositionalDecoderWithVehicleByPercentage;3218,51;666,78;Alpha2
N050;77;PositionalDecoderWithVehicleByPercentage;3062,79;598,92;Alpha2
N050;77;PositionalDecoderWithVehicleByPercentage;3614,11;800,13;Alpha2
N050;77;PositionalDecoderWithVehicleByPercentage;3640,16;768,41;Alpha2
N050;77;PositionalDecoderWithVehicleByPercentage;3522,66;914,56;Alpha2
N050;77;TimeDecoderWithVehicleByPercentage;3709,85;769,59;Alpha2
N050;77;TimeDecoderWithVehicleByPercentage;3949,76;866,72;Alpha2
N050;77;TimeDecoderWithVehicleByPercentage;3600,36;709,87;Alpha2
N050;77;TimeDecoderWithVehicleByPercentage;3475,07;853,10;Alpha2
N050;77;TimeDecoderWithVehicleByPercentage;3792,58;955,29;Alpha2
N050;77;TimeDecoderWithVehicleByPercentage;3571,96;709,15;Alpha2
N050;77;TimeDecoderWithVehicleByPercentage;3433,01;781,09;Alpha2
N050;77;TimeDecoderWithVehicleByPercentage;3501,38;764,01;Alpha2
N050;77;TimeDecoderWithVehicleByPercentage;3138,64;707,95;Alpha2
N050;77;TimeDecoderWithVehicleByPercentage;3481,92;787,75;Alpha2
N050;78;PositionalDecoderWithVehicleByPercentage;3811,85;919,68;Alpha2
N050;78;PositionalDecoderWithVehicleByPercentage;3656,11;843,03;Alpha2
N050;78;PositionalDecoderWithVehicleByPercentage;3550,92;817,95;Alpha2
N050;78;PositionalDecoderWithVehicleByPercentage;3902,99;966,01;Alpha2
N050;78;PositionalDecoderWithVehicleByPercentage;3289,25;937,72;Alpha2
N050;78;PositionalDecoderWithVehicleByPercentage;3877,66;746,29;Alpha2
N050;78;PositionalDecoderWithVehicleByPercentage;3405,98;843,99;Alpha2
N050;78;PositionalDecoderWithVehicleByPercentage;3654,87;815,96;Alpha2
N050;78;PositionalDecoderWithVehicleByPercentage;4089,99;1054,31;Alpha2
N050;78;TimeDecoderWithVehicleByPercentage;3786,70;873,74;Alpha2
N050;78;TimeDecoderWithVehicleByPercentage;3576,93;871,22;Alpha2
N050;78;TimeDecoderWithVehicleByPercentage;3322,90;1975,57;Alpha2
N050;78;TimeDecoderWithVehicleByPercentage;3551,51;776,41;Alpha2
N050;78;TimeDecoderWithVehicleByPercentage;3073,91;696,14;Alpha2
N050;78;TimeDecoderWithVehicleByPercentage;3305,71;745,25;Alpha2
N050;78;TimeDecoderWithVehicleByPercentage;3505,43;691,88;Alpha2
N050;78;TimeDecoderWithVehicleByPercentage;3236,75;790,52;Alpha2
N050;78;TimeDecoderWithVehicleByPercentage;3370,94;647,50;Alpha2
N75;87;PositionalDecoderWithVehicleByPercentage;4721,95;1198,55;Alpha2
N75;87;TimeDecoderWithVehicleByPercentage;4711,77;1006,29;Alpha2
N75;87;TimeDecoderWithVehicleByPercentage;5031,36;1228,37;Alpha2
N010;51;PositionalDecoderWithVehicleByPercentage;866,51;226,91;Alpha3
N010;51;PositionalDecoderWithVehicleByPercentage;1022,74;222,63;Alpha3
N010;51;PositionalDecoderWithVehicleByPercentage;1052,03;222,63;Alpha3
N010;51;PositionalDecoderWithVehicleByPercentage;926,86;204,23;Alpha3
N010;51;PositionalDecoderWithVehicleByPercentage;984,63;223,46;Alpha3
N010;51;PositionalDecoderWithVehicleByPercentage;894,93;223,46;Alpha3
N010;51;PositionalDecoderWithVehicleByPercentage;1038,89;204,23;Alpha3
N010;51;PositionalDecoderWithVehicleByPercentage;913,67;222,63;Alpha3
N010;51;PositionalDecoderWithVehicleByPercentage;787,48;225,61;Alpha3
N010;51;PositionalDecoderWithVehicleByPercentage;1040,31;222,63;Alpha3
N010;51;TimeDecoderWithVehicleByPercentage;869,25;204,23;Alpha3
N010;51;TimeDecoderWithVehicleByPercentage;976,13;204,23;Alpha3
N010;51;TimeDecoderWithVehicleByPercentage;906,58;204,23;Alpha3
N010;51;TimeDecoderWithVehicleByPercentage;954,21;222,63;Alpha3
N010;51;TimeDecoderWithVehicleByPercentage;950,79;222,63;Alpha3
N010;51;TimeDecoderWithVehicleByPercentage;1006,57;204,23;Alpha3
N010;51;TimeDecoderWithVehicleByPercentage;988,35;204,23;Alpha3
N010;51;TimeDecoderWithVehicleByPercentage;995,45;204,23;Alpha3
N010;51;TimeDecoderWithVehicleByPercentage;1001,21;222,63;Alpha3
N010;51;TimeDecoderWithVehicleByPercentage;910,54;222,63;Alpha3
N010;53;PositionalDecoderWithVehicleByPercentage;688,25;80,83;Alpha3
N010;53;PositionalDecoderWithVehicleByPercentage;723,78;80,83;Alpha3
N010;53;PositionalDecoderWithVehicleByPercentage;695,32;80,83;Alpha3
N010;53;PositionalDecoderWithVehicleByPercentage;729,97;80,83;Alpha3
N010;53;PositionalDecoderWithVehicleByPercentage;715,38;80,83;Alpha3
N010;53;PositionalDecoderWithVehicleByPercentage;714,66;80,83;Alpha3
N010;53;PositionalDecoderWithVehicleByPercentage;729,92;80,83;Alpha3
N010;53;PositionalDecoderWithVehicleByPercentage;722,20;80,83;Alpha3
N010;53;PositionalDecoderWithVehicleByPercentage;719,45;80,83;Alpha3
N010;53;PositionalDecoderWithVehicleByPercentage;718,69;80,83;Alpha3
N010;53;TimeDecoderWithVehicleByPercentage;723,82;80,83;Alpha3
N010;53;TimeDecoderWithVehicleByPercentage;717,70;80,83;Alpha3
N010;53;TimeDecoderWithVehicleByPercentage;729,19;80,83;Alpha3
N010;53;TimeDecoderWithVehicleByPercentage;694,78;80,83;Alpha3
N010;53;TimeDecoderWithVehicleByPercentage;711,79;80,83;Alpha3
N010;53;TimeDecoderWithVehicleByPercentage;711,53;80,83;Alpha3
N010;53;TimeDecoderWithVehicleByPercentage;724,45;80,83;Alpha3
N010;53;TimeDecoderWithVehicleByPercentage;703,10;80,83;Alpha3
N010;53;TimeDecoderWithVehicleByPercentage;723,78;80,83;Alpha3
N010;53;TimeDecoderWithVehicleByPercentage;721,34;80,83;Alpha3
N010;58;PositionalDecoderWithVehicleByPercentage;732,66;184,33;Alpha3
N010;58;PositionalDecoderWithVehicleByPercentage;811,11;163,35;Alpha3
N010;58;PositionalDecoderWithVehicleByPercentage;827,60;184,33;Alpha3
N010;58;PositionalDecoderWithVehicleByPercentage;891,36;184,33;Alpha3
N010;58;PositionalDecoderWithVehicleByPercentage;810,87;163,35;Alpha3
N010;58;PositionalDecoderWithVehicleByPercentage;801,32;184,33;Alpha3
N010;58;PositionalDecoderWithVehicleByPercentage;713,38;188,34;Alpha3
N010;58;PositionalDecoderWithVehicleByPercentage;805,51;163,35;Alpha3
N010;58;PositionalDecoderWithVehicleByPercentage;904,67;189,51;Alpha3
N010;58;PositionalDecoderWithVehicleByPercentage;924,77;189,51;Alpha3
N010;58;TimeDecoderWithVehicleByPercentage;795,58;184,33;Alpha3
N010;58;TimeDecoderWithVehicleByPercentage;870,51;163,35;Alpha3
N010;58;TimeDecoderWithVehicleByPercentage;768,25;184,33;Alpha3
N010;58;TimeDecoderWithVehicleByPercentage;859,91;184,33;Alpha3
N010;58;TimeDecoderWithVehicleByPercentage;746,97;184,33;Alpha3
N010;58;TimeDecoderWithVehicleByPercentage;833,61;163,35;Alpha3
N010;58;TimeDecoderWithVehicleByPercentage;767,56;163,35;Alpha3
N010;58;TimeDecoderWithVehicleByPercentage;813,45;163,35;Alpha3
N010;58;TimeDecoderWithVehicleByPercentage;803,07;184,33;Alpha3
N010;58;TimeDecoderWithVehicleByPercentage;851,58;163,35;Alpha3
N010;52;PositionalDecoderWithVehicleByPercentage;792,27;124,95;Alpha3
N010;52;PositionalDecoderWithVehicleByPercentage;765,66;142,21;Alpha3
N010;52;PositionalDecoderWithVehicleByPercentage;808,08;124,95;Alpha3
N010;52;PositionalDecoderWithVehicleByPercentage;789,96;142,21;Alpha3
N010;52;PositionalDecoderWithVehicleByPercentage;812,93;124,95;Alpha3
N010;52;PositionalDecoderWithVehicleByPercentage;819,10;142,21;Alpha3
N010;52;PositionalDecoderWithVehicleByPercentage;790,19;124,95;Alpha3
N010;52;PositionalDecoderWithVehicleByPercentage;794,80;124,95;Alpha3
N010;52;PositionalDecoderWithVehicleByPercentage;759,80;142,21;Alpha3
N010;52;PositionalDecoderWithVehicleByPercentage;819,11;124,95;Alpha3
N010;52;TimeDecoderWithVehicleByPercentage;753,74;124,95;Alpha3
N010;52;TimeDecoderWithVehicleByPercentage;806,01;124,95;Alpha3
N010;52;TimeDecoderWithVehicleByPercentage;774,30;124,95;Alpha3
N010;52;TimeDecoderWithVehicleByPercentage;781,52;124,95;Alpha3
N010;52;TimeDecoderWithVehicleByPercentage;763,39;124,95;Alpha3
N010;52;TimeDecoderWithVehicleByPercentage;756,77;124,95;Alpha3
N010;52;TimeDecoderWithVehicleByPercentage;785,57;142,21;Alpha3
N010;52;TimeDecoderWithVehicleByPercentage;792,73;124,95;Alpha3
N010;52;TimeDecoderWithVehicleByPercentage;787,77;124,95;Alpha3
N010;52;TimeDecoderWithVehicleByPercentage;830,95;139,32;Alpha3
N010;54;PositionalDecoderWithVehicleByPercentage;836,16;136,31;Alpha3
N010;54;PositionalDecoderWithVehicleByPercentage;828,71;136,31;Alpha3
N010;54;PositionalDecoderWithVehicleByPercentage;859,55;138,97;Alpha3
N010;54;PositionalDecoderWithVehicleByPercentage;850,40;136,31;Alpha3
N010;54;PositionalDecoderWithVehicleByPercentage;869,06;136,31;Alpha3
N010;54;PositionalDecoderWithVehicleByPercentage;873,74;136,31;Alpha3
N010;54;PositionalDecoderWithVehicleByPercentage;857,31;136,31;Alpha3
N010;54;PositionalDecoderWithVehicleByPercentage;874,53;136,31;Alpha3
N010;54;PositionalDecoderWithVehicleByPercentage;830,29;136,31;Alpha3
N010;54;PositionalDecoderWithVehicleByPercentage;854,48;136,31;Alpha3
N010;54;TimeDecoderWithVehicleByPercentage;888,99;136,31;Alpha3
N010;54;TimeDecoderWithVehicleByPercentage;874,53;136,31;Alpha3
N010;54;TimeDecoderWithVehicleByPercentage;867,68;136,31;Alpha3
N010;54;TimeDecoderWithVehicleByPercentage;840,37;136,31;Alpha3
N010;54;TimeDecoderWithVehicleByPercentage;863,11;136,31;Alpha3
N010;54;TimeDecoderWithVehicleByPercentage;834,31;136,31;Alpha3
N010;54;TimeDecoderWithVehicleByPercentage;901,03;136,31;Alpha3
N010;54;TimeDecoderWithVehicleByPercentage;832,92;136,31;Alpha3
N010;54;TimeDecoderWithVehicleByPercentage;898,14;136,31;Alpha3
N010;54;TimeDecoderWithVehicleByPercentage;828,64;136,31;Alpha3
N010;55;PositionalDecoderWithVehicleByPercentage;953,48;182,37;Alpha3
N010;55;PositionalDecoderWithVehicleByPercentage;1061,03;182,37;Alpha3
N010;55;PositionalDecoderWithVehicleByPercentage;987,81;182,37;Alpha3
N010;55;PositionalDecoderWithVehicleByPercentage;1040,93;182,37;Alpha3
N010;55;PositionalDecoderWithVehicleByPercentage;1014,82;182,37;Alpha3
N010;55;PositionalDecoderWithVehicleByPercentage;1044,11;182,37;Alpha3
N010;55;PositionalDecoderWithVehicleByPercentage;1055,68;182,37;Alpha3
N010;55;PositionalDecoderWithVehicleByPercentage;1066,00;182,37;Alpha3
N010;55;PositionalDecoderWithVehicleByPercentage;1073,73;182,37;Alpha3
N010;55;PositionalDecoderWithVehicleByPercentage;1016,13;182,37;Alpha3
N010;55;TimeDecoderWithVehicleByPercentage;907,58;229,10;Alpha3
N010;55;TimeDecoderWithVehicleByPercentage;975,59;182,37;Alpha3
N010;55;TimeDecoderWithVehicleByPercentage;995,97;182,37;Alpha3
N010;55;TimeDecoderWithVehicleByPercentage;1040,86;182,37;Alpha3
N010;55;TimeDecoderWithVehicleByPercentage;1018,34;182,37;Alpha3
N010;55;TimeDecoderWithVehicleByPercentage;934,51;182,37;Alpha3
N010;55;TimeDecoderWithVehicleByPercentage;1056,26;182,37;Alpha3
N010;55;TimeDecoderWithVehicleByPercentage;930,40;182,37;Alpha3
N010;55;TimeDecoderWithVehicleByPercentage;961,97;182,37;Alpha3
N010;55;TimeDecoderWithVehicleByPercentage;964,39;182,37;Alpha3
N010;56;PositionalDecoderWithVehicleByPercentage;895,81;175,02;Alpha3
N010;56;PositionalDecoderWithVehicleByPercentage;808,83;171,29;Alpha3
N010;56;PositionalDecoderWithVehicleByPercentage;899,43;175,02;Alpha3
N010;56;PositionalDecoderWithVehicleByPercentage;872,56;175,02;Alpha3
N010;56;PositionalDecoderWithVehicleByPercentage;801,09;171,29;Alpha3
N010;56;PositionalDecoderWithVehicleByPercentage;783,93;171,29;Alpha3
N010;56;PositionalDecoderWithVehicleByPercentage;819,64;171,29;Alpha3
N010;56;PositionalDecoderWithVehicleByPercentage;931,34;180,53;Alpha3
N010;56;PositionalDecoderWithVehicleByPercentage;777,80;171,29;Alpha3
N010;56;PositionalDecoderWithVehicleByPercentage;846,22;171,29;Alpha3
N010;56;TimeDecoderWithVehicleByPercentage;798,18;171,29;Alpha3
N010;56;TimeDecoderWithVehicleByPercentage;821,56;171,29;Alpha3
N010;56;TimeDecoderWithVehicleByPercentage;781,50;171,29;Alpha3
N010;56;TimeDecoderWithVehicleByPercentage;828,98;171,29;Alpha3
N010;56;TimeDecoderWithVehicleByPercentage;824,01;171,29;Alpha3
N010;56;TimeDecoderWithVehicleByPercentage;830,72;171,29;Alpha3
N010;56;TimeDecoderWithVehicleByPercentage;861,74;171,29;Alpha3
N010;56;TimeDecoderWithVehicleByPercentage;870,59;171,29;Alpha3
N010;56;TimeDecoderWithVehicleByPercentage;877,64;175,02;Alpha3
N010;56;TimeDecoderWithVehicleByPercentage;914,42;204,30;Alpha3
N010;57;PositionalDecoderWithVehicleByPercentage;810,48;66,81;Alpha3
N010;57;PositionalDecoderWithVehicleByPercentage;815,59;66,81;Alpha3
N010;57;PositionalDecoderWithVehicleByPercentage;811,30;66,81;Alpha3
N010;57;PositionalDecoderWithVehicleByPercentage;800,71;66,81;Alpha3
N010;57;PositionalDecoderWithVehicleByPercentage;813,22;66,81;Alpha3
N010;57;PositionalDecoderWithVehicleByPercentage;820,03;66,81;Alpha3
N010;57;PositionalDecoderWithVehicleByPercentage;815,59;66,81;Alpha3
N010;57;PositionalDecoderWithVehicleByPercentage;809,11;66,81;Alpha3
N010;57;PositionalDecoderWithVehicleByPercentage;810,19;66,81;Alpha3
N010;57;PositionalDecoderWithVehicleByPercentage;809,78;66,81;Alpha3
N010;57;TimeDecoderWithVehicleByPercentage;804,27;66,81;Alpha3
N010;57;TimeDecoderWithVehicleByPercentage;806,35;66,81;Alpha3
N010;57;TimeDecoderWithVehicleByPercentage;806,16;66,81;Alpha3
N010;57;TimeDecoderWithVehicleByPercentage;820,83;66,81;Alpha3
N010;57;TimeDecoderWithVehicleByPercentage;811,32;66,81;Alpha3
N010;57;TimeDecoderWithVehicleByPercentage;812,76;66,81;Alpha3
N010;57;TimeDecoderWithVehicleByPercentage;808,11;66,81;Alpha3
N010;57;TimeDecoderWithVehicleByPercentage;806,35;66,81;Alpha3
N010;57;TimeDecoderWithVehicleByPercentage;803,52;66,81;Alpha3
N010;57;TimeDecoderWithVehicleByPercentage;814,17;66,81;Alpha3
N010;59;PositionalDecoderWithVehicleByPercentage;900,07;115,86;Alpha3
N010;59;PositionalDecoderWithVehicleByPercentage;906,42;115,86;Alpha3
N010;59;PositionalDecoderWithVehicleByPercentage;915,84;115,86;Alpha3
N010;59;PositionalDecoderWithVehicleByPercentage;896,75;115,86;Alpha3
N010;59;PositionalDecoderWithVehicleByPercentage;917,59;115,86;Alpha3
N010;59;PositionalDecoderWithVehicleByPercentage;880,57;115,86;Alpha3
N010;59;PositionalDecoderWithVehicleByPercentage;913,56;115,86;Alpha3
N010;59;PositionalDecoderWithVehicleByPercentage;914,36;115,86;Alpha3
N010;59;PositionalDecoderWithVehicleByPercentage;877,80;115,86;Alpha3
N010;59;PositionalDecoderWithVehicleByPercentage;899,90;115,86;Alpha3
N010;59;TimeDecoderWithVehicleByPercentage;878,05;115,86;Alpha3
N010;59;TimeDecoderWithVehicleByPercentage;855,48;115,86;Alpha3
N010;59;TimeDecoderWithVehicleByPercentage;886,78;115,86;Alpha3
N010;59;TimeDecoderWithVehicleByPercentage;870,56;115,86;Alpha3
N010;59;TimeDecoderWithVehicleByPercentage;865,04;115,86;Alpha3
N010;59;TimeDecoderWithVehicleByPercentage;887,01;121,72;Alpha3
N010;59;TimeDecoderWithVehicleByPercentage;900,07;115,86;Alpha3
N010;59;TimeDecoderWithVehicleByPercentage;915,84;115,86;Alpha3
N010;59;TimeDecoderWithVehicleByPercentage;923,79;115,86;Alpha3
N010;59;TimeDecoderWithVehicleByPercentage;902,18;115,86;Alpha3
N010;60;PositionalDecoderWithVehicleByPercentage;859,22;164,92;Alpha3
N010;60;PositionalDecoderWithVehicleByPercentage;890,27;164,92;Alpha3
N010;60;PositionalDecoderWithVehicleByPercentage;885,69;164,92;Alpha3
N010;60;PositionalDecoderWithVehicleByPercentage;905,91;164,92;Alpha3
N010;60;PositionalDecoderWithVehicleByPercentage;917,66;164,92;Alpha3
N010;60;PositionalDecoderWithVehicleByPercentage;902,52;164,92;Alpha3
N010;60;PositionalDecoderWithVehicleByPercentage;896,81;164,92;Alpha3
N010;60;PositionalDecoderWithVehicleByPercentage;871,23;164,92;Alpha3
N010;60;PositionalDecoderWithVehicleByPercentage;922,75;164,92;Alpha3
N010;60;PositionalDecoderWithVehicleByPercentage;862,29;164,92;Alpha3
N010;60;TimeDecoderWithVehicleByPercentage;882,23;164,92;Alpha3
N010;60;TimeDecoderWithVehicleByPercentage;914,56;164,92;Alpha3
N010;60;TimeDecoderWithVehicleByPercentage;889,30;164,92;Alpha3
N010;60;TimeDecoderWithVehicleByPercentage;862,29;164,92;Alpha3
N010;60;TimeDecoderWithVehicleByPercentage;865,07;164,92;Alpha3
N010;60;TimeDecoderWithVehicleByPercentage;884,97;164,92;Alpha3
N010;60;TimeDecoderWithVehicleByPercentage;861,89;164,92;Alpha3
N010;60;TimeDecoderWithVehicleByPercentage;900,91;164,92;Alpha3
N010;60;TimeDecoderWithVehicleByPercentage;896,31;164,92;Alpha3
N010;60;TimeDecoderWithVehicleByPercentage;896,31;164,92;Alpha3
N020;66;PositionalDecoderWithVehicleByPercentage;1487,71;287,35;Alpha3
N020;66;PositionalDecoderWithVehicleByPercentage;1673,42;278,08;Alpha3
N020;66;PositionalDecoderWithVehicleByPercentage;1537,86;255,84;Alpha3
N020;66;PositionalDecoderWithVehicleByPercentage;1595,36;300,31;Alpha3
N020;66;PositionalDecoderWithVehicleByPercentage;1416,14;247,73;Alpha3
N020;66;PositionalDecoderWithVehicleByPercentage;1540,40;287,85;Alpha3
N020;66;PositionalDecoderWithVehicleByPercentage;1708,02;277,90;Alpha3
N020;66;PositionalDecoderWithVehicleByPercentage;1582,76;316,75;Alpha3
N020;66;PositionalDecoderWithVehicleByPercentage;1641,05;278,25;Alpha3
N020;66;PositionalDecoderWithVehicleByPercentage;1444,42;250,75;Alpha3
N020;66;TimeDecoderWithVehicleByPercentage;1414,93;293,25;Alpha3
N020;66;TimeDecoderWithVehicleByPercentage;1572,21;245,88;Alpha3
N020;66;TimeDecoderWithVehicleByPercentage;1403,45;327,85;Alpha3
N020;66;TimeDecoderWithVehicleByPercentage;1645,90;282,44;Alpha3
N020;66;TimeDecoderWithVehicleByPercentage;945,75;262,97;Alpha3
N020;66;TimeDecoderWithVehicleByPercentage;1740,07;341,63;Alpha3
N020;66;TimeDecoderWithVehicleByPercentage;1509,71;292,29;Alpha3
N020;66;TimeDecoderWithVehicleByPercentage;1419,32;287,37;Alpha3
N020;66;TimeDecoderWithVehicleByPercentage;1532,17;314,61;Alpha3
N020;66;TimeDecoderWithVehicleByPercentage;1588,84;351,03;Alpha3
N020;67;PositionalDecoderWithVehicleByPercentage;1306,68;347,61;Alpha3
N020;67;PositionalDecoderWithVehicleByPercentage;1418,54;274,32;Alpha3
N020;67;PositionalDecoderWithVehicleByPercentage;1382,02;289,84;Alpha3
N020;67;PositionalDecoderWithVehicleByPercentage;1397,38;317,18;Alpha3
N020;67;PositionalDecoderWithVehicleByPercentage;1384,37;327,27;Alpha3
N020;67;PositionalDecoderWithVehicleByPercentage;1467,54;282,55;Alpha3
N020;67;PositionalDecoderWithVehicleByPercentage;1373,45;341,63;Alpha3
N020;67;PositionalDecoderWithVehicleByPercentage;1525,11;313,63;Alpha3
N020;67;PositionalDecoderWithVehicleByPercentage;1418,11;250,27;Alpha3
N020;67;PositionalDecoderWithVehicleByPercentage;1404,81;306,82;Alpha3
N020;67;TimeDecoderWithVehicleByPercentage;1327,06;309,64;Alpha3
N020;67;TimeDecoderWithVehicleByPercentage;1397,87;266,40;Alpha3
N020;67;TimeDecoderWithVehicleByPercentage;1480,83;274,21;Alpha3
N020;67;TimeDecoderWithVehicleByPercentage;1418,72;290,31;Alpha3
N020;67;TimeDecoderWithVehicleByPercentage;1428,86;275,87;Alpha3
N020;67;TimeDecoderWithVehicleByPercentage;1395,75;249,75;Alpha3
N020;67;TimeDecoderWithVehicleByPercentage;1271,66;323,30;Alpha3
N020;67;TimeDecoderWithVehicleByPercentage;1241,58;310,41;Alpha3
N020;67;TimeDecoderWithVehicleByPercentage;1224,63;288,50;Alpha3
N020;67;TimeDecoderWithVehicleByPercentage;1314,45;299,72;Alpha3
N020;68;PositionalDecoderWithVehicleByPercentage;1391,78;327,66;Alpha3
N020;68;PositionalDecoderWithVehicleByPercentage;1549,58;263,00;Alpha3
N020;68;PositionalDecoderWithVehicleByPercentage;1580,80;285,80;Alpha3
N020;68;PositionalDecoderWithVehicleByPercentage;1447,43;321,15;Alpha3
N020;68;PositionalDecoderWithVehicleByPercentage;1451,06;300,27;Alpha3
N020;68;PositionalDecoderWithVehicleByPercentage;1527,78;272,52;Alpha3
N020;68;PositionalDecoderWithVehicleByPercentage;1654,34;342,92;Alpha3
N020;68;PositionalDecoderWithVehicleByPercentage;1362,80;339,12;Alpha3
N020;68;PositionalDecoderWithVehicleByPercentage;1588,29;308,20;Alpha3
N020;68;PositionalDecoderWithVehicleByPercentage;1543,80;309,62;Alpha3
N020;68;TimeDecoderWithVehicleByPercentage;1466,09;302,76;Alpha3
N020;68;TimeDecoderWithVehicleByPercentage;1479,99;326,71;Alpha3
N020;68;TimeDecoderWithVehicleByPercentage;1623,39;314,74;Alpha3
N020;68;TimeDecoderWithVehicleByPercentage;1348,42;290,68;Alpha3
N020;68;TimeDecoderWithVehicleByPercentage;1413,09;358,38;Alpha3
N020;68;TimeDecoderWithVehicleByPercentage;1649,55;315,39;Alpha3
N020;68;TimeDecoderWithVehicleByPercentage;1375,52;320,11;Alpha3
N020;68;TimeDecoderWithVehicleByPercentage;1502,06;276,59;Alpha3
N020;68;TimeDecoderWithVehicleByPercentage;1445,35;355,56;Alpha3
N020;68;TimeDecoderWithVehicleByPercentage;1649,21;316,88;Alpha3
N020;70;PositionalDecoderWithVehicleByPercentage;1360,00;262,01;Alpha3
N020;70;PositionalDecoderWithVehicleByPercentage;1307,27;256,91;Alpha3
N020;70;PositionalDecoderWithVehicleByPercentage;1553,35;303,90;Alpha3
N020;70;PositionalDecoderWithVehicleByPercentage;1301,58;293,80;Alpha3
N020;70;PositionalDecoderWithVehicleByPercentage;1212,22;273,86;Alpha3
N020;70;PositionalDecoderWithVehicleByPercentage;1212,26;281,78;Alpha3
N020;70;PositionalDecoderWithVehicleByPercentage;1218,19;244,17;Alpha3
N020;70;PositionalDecoderWithVehicleByPercentage;1455,41;287,32;Alpha3
N020;70;PositionalDecoderWithVehicleByPercentage;1258,54;280,96;Alpha3
N020;70;PositionalDecoderWithVehicleByPercentage;1372,20;278,26;Alpha3
N020;70;TimeDecoderWithVehicleByPercentage;1259,40;291,52;Alpha3
N020;70;TimeDecoderWithVehicleByPercentage;1158,57;276,38;Alpha3
N020;70;TimeDecoderWithVehicleByPercentage;1304,00;220,63;Alpha3
N020;70;TimeDecoderWithVehicleByPercentage;1427,78;238,36;Alpha3
N020;70;TimeDecoderWithVehicleByPercentage;1423,74;243,75;Alpha3
N020;70;TimeDecoderWithVehicleByPercentage;1255,13;261,67;Alpha3
