N;Instance;Decoder;Total Distance;Time Spent;Alpha
N50;76;TimeDecoderWithVehicleByPercentage;3243,93;751,67;Alpha2
N50;76;TimeDecoderWithVehicleByPercentage;2721,10;660,18;Alpha2
N50;76;TimeDecoderWithVehicleByPercentage;3440,33;661,69;Alpha2
N50;76;TimeDecoderWithVehicleByPercentage;3013,26;586,39;Alpha2
N50;76;TimeDecoderWithVehicleByPercentage;3188,05;483,39;Alpha2
N50;76;TimeDecoderWithVehicleByPercentage;2886,65;698,84;Alpha2
N50;76;TimeDecoderWithVehicleByPercentage;3161,93;641,62;Alpha2
N75;87;PositionalDecoderWithVehicleByPercentage;4487,27;800,44;Alpha2
N75;87;PositionalDecoderWithVehicleByPercentage;4596,66;954,92;Alpha2
N75;87;PositionalDecoderWithVehicleByPercentage;4519,57;959,22;Alpha2
N75;87;PositionalDecoderWithVehicleByPercentage;4478,08;858,61;Alpha2
N75;87;PositionalDecoderWithVehicleByPercentage;4171,17;912,88;Alpha2
N75;87;PositionalDecoderWithVehicleByPercentage;4792,41;1074,97;Alpha2
N75;87;PositionalDecoderWithVehicleByPercentage;4139,67;912,24;Alpha2
N75;87;PositionalDecoderWithVehicleByPercentage;4487,37;981,11;Alpha2
N75;87;PositionalDecoderWithVehicleByPercentage;4544,89;918,73;Alpha2
N75;87;PositionalDecoderWithVehicleByPercentage;4436,68;879,83;Alpha2
N75;87;TimeDecoderWithVehicleByPercentage;4281,93;866,97;Alpha2
N75;87;TimeDecoderWithVehicleByPercentage;4500,66;1001,78;Alpha2
N75;87;TimeDecoderWithVehicleByPercentage;4587,93;1013,23;Alpha2
N75;87;TimeDecoderWithVehicleByPercentage;4568,73;1118,90;Alpha2
N75;87;TimeDecoderWithVehicleByPercentage;3831,97;909,67;Alpha2
N75;87;TimeDecoderWithVehicleByPercentage;3908,28;780,15;Alpha2
N75;87;TimeDecoderWithVehicleByPercentage;4709,91;905,09;Alpha2
N75;87;TimeDecoderWithVehicleByPercentage;4856,05;945,02;Alpha2
N75;87;TimeDecoderWithVehicleByPercentage;4010,44;943,04;Alpha2
N75;87;TimeDecoderWithVehicleByPercentage;4580,91;830,32;Alpha2
N75;88;PositionalDecoderWithVehicleByPercentage;5050,50;1159,97;Alpha2
N75;88;PositionalDecoderWithVehicleByPercentage;5384,06;922,57;Alpha2
N75;88;PositionalDecoderWithVehicleByPercentage;4811,47;1077,26;Alpha2
N75;88;PositionalDecoderWithVehicleByPercentage;4736,56;1025,82;Alpha2
N75;88;PositionalDecoderWithVehicleByPercentage;5411,74;1119,25;Alpha2
N75;88;PositionalDecoderWithVehicleByPercentage;4650,65;882,61;Alpha2
N75;88;PositionalDecoderWithVehicleByPercentage;5292,05;1021,26;Alpha2
N75;88;PositionalDecoderWithVehicleByPercentage;4829,37;1116,12;Alpha2
N75;88;PositionalDecoderWithVehicleByPercentage;4918,33;984,86;Alpha2
N75;88;PositionalDecoderWithVehicleByPercentage;5365,82;1008,74;Alpha2
N75;88;TimeDecoderWithVehicleByPercentage;5437,82;962,01;Alpha2
N75;88;TimeDecoderWithVehicleByPercentage;5631,25;1028,22;Alpha2
N75;88;TimeDecoderWithVehicleByPercentage;5146,44;1046,50;Alpha2
N75;88;TimeDecoderWithVehicleByPercentage;5312,65;1163,78;Alpha2
N75;88;TimeDecoderWithVehicleByPercentage;5147,66;935,75;Alpha2
N75;88;TimeDecoderWithVehicleByPercentage;5025,87;833,93;Alpha2
N75;88;TimeDecoderWithVehicleByPercentage;5236,79;905,32;Alpha2
N75;88;TimeDecoderWithVehicleByPercentage;5170,65;1047,09;Alpha2
N75;88;TimeDecoderWithVehicleByPercentage;5052,05;1146,08;Alpha2
N75;88;TimeDecoderWithVehicleByPercentage;5035,82;1147,62;Alpha2
N75;89;PositionalDecoderWithVehicleByPercentage;4551,46;857,48;Alpha2
N75;89;PositionalDecoderWithVehicleByPercentage;4530,88;937,33;Alpha2
N75;89;PositionalDecoderWithVehicleByPercentage;5232,38;1024,65;Alpha2
N75;89;PositionalDecoderWithVehicleByPercentage;4600,10;1009,13;Alpha2
N75;89;PositionalDecoderWithVehicleByPercentage;4877,02;1005,72;Alpha2
N75;89;PositionalDecoderWithVehicleByPercentage;4776,66;967,80;Alpha2
N75;89;PositionalDecoderWithVehicleByPercentage;4779,19;974,95;Alpha2
N75;89;PositionalDecoderWithVehicleByPercentage;4602,01;936,04;Alpha2
N75;89;PositionalDecoderWithVehicleByPercentage;4738,42;1006,86;Alpha2
N75;89;PositionalDecoderWithVehicleByPercentage;4471,60;840,12;Alpha2
N75;89;TimeDecoderWithVehicleByPercentage;5165,29;948,24;Alpha2
N75;89;TimeDecoderWithVehicleByPercentage;4595,21;834,15;Alpha2
N75;89;TimeDecoderWithVehicleByPercentage;4642,18;886,60;Alpha2
N75;89;TimeDecoderWithVehicleByPercentage;4956,18;952,52;Alpha2
N75;89;TimeDecoderWithVehicleByPercentage;4263,00;837,02;Alpha2
N75;89;TimeDecoderWithVehicleByPercentage;5041,52;1033,61;Alpha2
N75;89;TimeDecoderWithVehicleByPercentage;4601,38;985,80;Alpha2
N75;89;TimeDecoderWithVehicleByPercentage;4696,68;912,20;Alpha2
N75;89;TimeDecoderWithVehicleByPercentage;4456,86;786,14;Alpha2
N75;89;TimeDecoderWithVehicleByPercentage;4779,34;1028,52;Alpha2
N75;82;PositionalDecoderWithVehicleByPercentage;4793,02;942,37;Alpha2
N75;82;PositionalDecoderWithVehicleByPercentage;4249,59;902,99;Alpha2
N75;82;PositionalDecoderWithVehicleByPercentage;4772,20;979,39;Alpha2
N75;82;PositionalDecoderWithVehicleByPercentage;4164,86;800,00;Alpha2
N75;82;PositionalDecoderWithVehicleByPercentage;5009,43;944,62;Alpha2
N75;82;PositionalDecoderWithVehicleByPercentage;4622,11;970,22;Alpha2
N75;82;PositionalDecoderWithVehicleByPercentage;4793,91;998,61;Alpha2
N75;82;PositionalDecoderWithVehicleByPercentage;4507,55;877,68;Alpha2
N75;82;PositionalDecoderWithVehicleByPercentage;4992,58;940,59;Alpha2
N75;82;PositionalDecoderWithVehicleByPercentage;5121,26;1047,42;Alpha2
N75;82;TimeDecoderWithVehicleByPercentage;4760,93;890,47;Alpha2
N75;82;TimeDecoderWithVehicleByPercentage;4769,20;1001,31;Alpha2
N75;82;TimeDecoderWithVehicleByPercentage;4690,72;1007,69;Alpha2
N75;82;TimeDecoderWithVehicleByPercentage;4899,12;998,06;Alpha2
N75;82;TimeDecoderWithVehicleByPercentage;4705,24;916,86;Alpha2
N75;82;TimeDecoderWithVehicleByPercentage;4451,39;823,17;Alpha2
N75;82;TimeDecoderWithVehicleByPercentage;5180,40;962,71;Alpha2
N75;82;TimeDecoderWithVehicleByPercentage;4997,02;1076,99;Alpha2
N75;82;TimeDecoderWithVehicleByPercentage;4452,10;846,69;Alpha2
N75;82;TimeDecoderWithVehicleByPercentage;4368,96;1014,58;Alpha2
N75;83;PositionalDecoderWithVehicleByPercentage;5034,12;892,15;Alpha2
N75;83;PositionalDecoderWithVehicleByPercentage;4579,37;836,40;Alpha2
N75;83;PositionalDecoderWithVehicleByPercentage;4635,74;1029,64;Alpha2
N75;83;PositionalDecoderWithVehicleByPercentage;4368,17;965,45;Alpha2
N75;83;PositionalDecoderWithVehicleByPercentage;4901,78;987,27;Alpha2
N75;83;PositionalDecoderWithVehicleByPercentage;4447,66;862,31;Alpha2
N75;83;PositionalDecoderWithVehicleByPercentage;4747,71;884,53;Alpha2
N75;83;PositionalDecoderWithVehicleByPercentage;4478,65;781,58;Alpha2
N75;83;PositionalDecoderWithVehicleByPercentage;4408,35;793,28;Alpha2
N75;83;PositionalDecoderWithVehicleByPercentage;4413,28;916,13;Alpha2
N75;83;TimeDecoderWithVehicleByPercentage;4382,71;891,66;Alpha2
N75;83;TimeDecoderWithVehicleByPercentage;4541,40;948,03;Alpha2
N75;83;TimeDecoderWithVehicleByPercentage;4203,00;780,41;Alpha2
N75;83;TimeDecoderWithVehicleByPercentage;4763,14;812,10;Alpha2
N75;83;TimeDecoderWithVehicleByPercentage;4785,04;918,23;Alpha2
N75;83;TimeDecoderWithVehicleByPercentage;4553,10;887,80;Alpha2
N75;83;TimeDecoderWithVehicleByPercentage;4430,40;913,13;Alpha2
N75;83;TimeDecoderWithVehicleByPercentage;4794,70;881,89;Alpha2
N75;83;TimeDecoderWithVehicleByPercentage;4657,57;981,04;Alpha2
N75;83;TimeDecoderWithVehicleByPercentage;4922,37;944,93;Alpha2
N75;85;PositionalDecoderWithVehicleByPercentage;5025,00;1103,00;Alpha2
N75;85;PositionalDecoderWithVehicleByPercentage;4645,68;901,25;Alpha2
N75;85;PositionalDecoderWithVehicleByPercentage;5326,36;979,92;Alpha2
N75;85;PositionalDecoderWithVehicleByPercentage;5290,73;1139,22;Alpha2
N75;85;PositionalDecoderWithVehicleByPercentage;5006,80;934,83;Alpha2
N75;85;PositionalDecoderWithVehicleByPercentage;4671,22;1003,58;Alpha2
N75;85;PositionalDecoderWithVehicleByPercentage;5279,55;999,52;Alpha2
N75;85;PositionalDecoderWithVehicleByPercentage;5224,92;1092,43;Alpha2
N75;85;PositionalDecoderWithVehicleByPercentage;5160,85;1098,29;Alpha2
N75;85;PositionalDecoderWithVehicleByPercentage;4639,09;985,69;Alpha2
N75;85;TimeDecoderWithVehicleByPercentage;4922,62;1024,53;Alpha2
N75;85;TimeDecoderWithVehicleByPercentage;5133,77;1029,21;Alpha2
N75;85;TimeDecoderWithVehicleByPercentage;5064,69;1040,93;Alpha2
N75;85;TimeDecoderWithVehicleByPercentage;4463,81;1001,95;Alpha2
N75;85;TimeDecoderWithVehicleByPercentage;4638,23;844,26;Alpha2
N75;85;TimeDecoderWithVehicleByPercentage;5042,14;1055,02;Alpha2
N75;85;TimeDecoderWithVehicleByPercentage;4885,42;1098,15;Alpha2
N75;85;TimeDecoderWithVehicleByPercentage;5058,96;948,07;Alpha2
N75;85;TimeDecoderWithVehicleByPercentage;4774,50;857,66;Alpha2
N75;85;TimeDecoderWithVehicleByPercentage;4755,16;1007,46;Alpha2
N75;86;PositionalDecoderWithVehicleByPercentage;5103,53;971,29;Alpha2
N75;86;PositionalDecoderWithVehicleByPercentage;4704,84;868,87;Alpha2
N75;86;PositionalDecoderWithVehicleByPercentage;4815,81;887,86;Alpha2
N75;86;PositionalDecoderWithVehicleByPercentage;4455,15;885,12;Alpha2
N75;86;PositionalDecoderWithVehicleByPercentage;4815,31;935,80;Alpha2
N75;86;PositionalDecoderWithVehicleByPercentage;4331,77;821,00;Alpha2
N75;86;PositionalDecoderWithVehicleByPercentage;4908,44;914,94;Alpha2
N75;86;PositionalDecoderWithVehicleByPercentage;4501,45;919,42;Alpha2
N75;86;PositionalDecoderWithVehicleByPercentage;4773,62;892,06;Alpha2
N75;86;PositionalDecoderWithVehicleByPercentage;4643,57;867,45;Alpha2
N75;86;TimeDecoderWithVehicleByPercentage;4674,46;1017,59;Alpha2
N75;86;TimeDecoderWithVehicleByPercentage;4308,19;1022,50;Alpha2
N75;86;TimeDecoderWithVehicleByPercentage;4556,71;987,34;Alpha2
N75;86;TimeDecoderWithVehicleByPercentage;4653,58;1045,68;Alpha2
N75;86;TimeDecoderWithVehicleByPercentage;4773,90;931,48;Alpha2
N75;86;TimeDecoderWithVehicleByPercentage;4587,11;1023,96;Alpha2
N75;86;TimeDecoderWithVehicleByPercentage;4766,16;968,92;Alpha2
N75;86;TimeDecoderWithVehicleByPercentage;4699,62;932,94;Alpha2
N75;86;TimeDecoderWithVehicleByPercentage;4197,71;755,92;Alpha2
N75;86;TimeDecoderWithVehicleByPercentage;4634,04;1002,54;Alpha2
N75;90;PositionalDecoderWithVehicleByPercentage;4424,32;909,01;Alpha2
N75;90;PositionalDecoderWithVehicleByPercentage;4956,81;907,13;Alpha2
N75;90;PositionalDecoderWithVehicleByPercentage;4600,40;934,51;Alpha2
N75;90;PositionalDecoderWithVehicleByPercentage;4473,52;838,52;Alpha2
N75;90;PositionalDecoderWithVehicleByPercentage;4785,77;1132,30;Alpha2
N75;90;PositionalDecoderWithVehicleByPercentage;4523,40;859,93;Alpha2
N75;90;PositionalDecoderWithVehicleByPercentage;4838,60;1161,27;Alpha2
N75;90;PositionalDecoderWithVehicleByPercentage;5055,59;981,05;Alpha2
N75;90;PositionalDecoderWithVehicleByPercentage;4717,41;907,75;Alpha2
N75;90;PositionalDecoderWithVehicleByPercentage;4860,06;978,22;Alpha2
N75;90;TimeDecoderWithVehicleByPercentage;4164,63;821,59;Alpha2
N75;90;TimeDecoderWithVehicleByPercentage;4733,04;947,43;Alpha2
N75;90;TimeDecoderWithVehicleByPercentage;4725,83;1113,91;Alpha2
N75;90;TimeDecoderWithVehicleByPercentage;4719,51;868,38;Alpha2
N75;90;TimeDecoderWithVehicleByPercentage;4931,56;831,07;Alpha2
N75;90;TimeDecoderWithVehicleByPercentage;4819,44;967,06;Alpha2
N75;90;TimeDecoderWithVehicleByPercentage;4836,77;956,47;Alpha2
N75;90;TimeDecoderWithVehicleByPercentage;4336,99;933,66;Alpha2
N75;90;TimeDecoderWithVehicleByPercentage;4523,70;923,88;Alpha2
N75;90;TimeDecoderWithVehicleByPercentage;4922,33;965,64;Alpha2
N75;81;PositionalDecoderWithVehicleByPercentage;4927,61;1070,06;Alpha2
N75;81;PositionalDecoderWithVehicleByPercentage;4866,63;1063,11;Alpha2
N75;81;PositionalDecoderWithVehicleByPercentage;4905,82;919,72;Alpha2
N75;81;PositionalDecoderWithVehicleByPercentage;4899,06;1064,56;Alpha2
N75;81;PositionalDecoderWithVehicleByPercentage;4920,44;986,14;Alpha2
N75;81;PositionalDecoderWithVehicleByPercentage;4794,59;995,23;Alpha2
N75;81;PositionalDecoderWithVehicleByPercentage;4899,93;928,03;Alpha2
N75;81;PositionalDecoderWithVehicleByPercentage;4975,18;1126,21;Alpha2
N75;81;PositionalDecoderWithVehicleByPercentage;5182,52;1043,06;Alpha2
N75;81;PositionalDecoderWithVehicleByPercentage;5287,59;1176,36;Alpha2
N75;81;TimeDecoderWithVehicleByPercentage;5137,29;1102,95;Alpha2
N75;81;TimeDecoderWithVehicleByPercentage;4235,30;890,80;Alpha2
N75;81;TimeDecoderWithVehicleByPercentage;5212,01;1058,62;Alpha2
N75;81;TimeDecoderWithVehicleByPercentage;4928,04;986,76;Alpha2
N75;81;TimeDecoderWithVehicleByPercentage;5070,66;1023,89;Alpha2
N75;81;TimeDecoderWithVehicleByPercentage;4931,14;998,83;Alpha2
N75;81;TimeDecoderWithVehicleByPercentage;5136,02;948,62;Alpha2
N75;81;TimeDecoderWithVehicleByPercentage;4760,12;1204,83;Alpha2
N75;81;TimeDecoderWithVehicleByPercentage;4752,33;865,43;Alpha2
N75;81;TimeDecoderWithVehicleByPercentage;4989,70;1013,00;Alpha2
N75;84;PositionalDecoderWithVehicleByPercentage;4537,85;939,08;Alpha2
N75;84;PositionalDecoderWithVehicleByPercentage;4980,14;981,60;Alpha2
N75;84;PositionalDecoderWithVehicleByPercentage;5071,59;924,08;Alpha2
N75;84;PositionalDecoderWithVehicleByPercentage;5028,59;1013,17;Alpha2
N75;84;PositionalDecoderWithVehicleByPercentage;4987,17;831,58;Alpha2
N75;84;PositionalDecoderWithVehicleByPercentage;4692,52;1123,54;Alpha2
N75;84;PositionalDecoderWithVehicleByPercentage;4776,37;915,50;Alpha2
N75;84;PositionalDecoderWithVehicleByPercentage;4501,26;998,37;Alpha2
N75;84;PositionalDecoderWithVehicleByPercentage;4413,47;967,27;Alpha2
N75;84;PositionalDecoderWithVehicleByPercentage;4511,99;945,50;Alpha2
N75;84;TimeDecoderWithVehicleByPercentage;5120,71;891,96;Alpha2
N75;84;TimeDecoderWithVehicleByPercentage;4853,03;799,14;Alpha2
N75;84;TimeDecoderWithVehicleByPercentage;4588,65;1035,50;Alpha2
N75;84;TimeDecoderWithVehicleByPercentage;4721,04;893,43;Alpha2
N75;84;TimeDecoderWithVehicleByPercentage;4662,48;1186,90;Alpha2
N75;84;TimeDecoderWithVehicleByPercentage;4903,90;971,12;Alpha2
N75;84;TimeDecoderWithVehicleByPercentage;4444,98;849,96;Alpha2
N75;84;TimeDecoderWithVehicleByPercentage;4769,05;998,62;Alpha2
N75;84;TimeDecoderWithVehicleByPercentage;5000,11;955,38;Alpha2
N75;84;TimeDecoderWithVehicleByPercentage;4425,43;921,62;Alpha2
N100;91;PositionalDecoderWithVehicleByPercentage;6458,02;1302,36;Alpha2
N100;91;PositionalDecoderWithVehicleByPercentage;6276,79;1211,92;Alpha2
N100;91;PositionalDecoderWithVehicleByPercentage;5489,48;1332,99;Alpha2
N100;91;PositionalDecoderWithVehicleByPercentage;5908,92;1411,63;Alpha2
N100;91;PositionalDecoderWithVehicleByPercentage;5620,71;1121,10;Alpha2
N100;91;PositionalDecoderWithVehicleByPercentage;5729,56;1253,75;Alpha2
N100;91;PositionalDecoderWithVehicleByPercentage;6094,58;1190,99;Alpha2
N100;91;PositionalDecoderWithVehicleByPercentage;6731,23;1295,44;Alpha2
N100;91;PositionalDecoderWithVehicleByPercentage;6556,49;1404,82;Alpha2
N100;91;PositionalDecoderWithVehicleByPercentage;5710,10;1274,96;Alpha2
N100;91;TimeDecoderWithVehicleByPercentage;6076,78;1272,01;Alpha2
N100;91;TimeDecoderWithVehicleByPercentage;5706,26;1191,93;Alpha2
N100;91;TimeDecoderWithVehicleByPercentage;6103,42;1339,91;Alpha2
N100;91;TimeDecoderWithVehicleByPercentage;6500,38;1290,78;Alpha2
N100;91;TimeDecoderWithVehicleByPercentage;6164,03;1186,77;Alpha2
N100;91;TimeDecoderWithVehicleByPercentage;6519,45;1229,36;Alpha2
N100;91;TimeDecoderWithVehicleByPercentage;6038,50;1323,42;Alpha2
N100;91;TimeDecoderWithVehicleByPercentage;6008,14;1150,09;Alpha2
N100;91;TimeDecoderWithVehicleByPercentage;5839,05;1385,58;Alpha2
N100;91;TimeDecoderWithVehicleByPercentage;6068,76;1298,39;Alpha2
N100;93;PositionalDecoderWithVehicleByPercentage;6239,18;1393,11;Alpha2
N100;93;PositionalDecoderWithVehicleByPercentage;5486,01;1239,60;Alpha2
N100;93;PositionalDecoderWithVehicleByPercentage;6301,75;1326,22;Alpha2
N100;93;PositionalDecoderWithVehicleByPercentage;5853,66;1213,02;Alpha2
N100;93;PositionalDecoderWithVehicleByPercentage;5733,42;1440,97;Alpha2
N100;93;PositionalDecoderWithVehicleByPercentage;5903,60;1475,26;Alpha2
N100;93;PositionalDecoderWithVehicleByPercentage;6217,81;1225,16;Alpha2
N100;93;PositionalDecoderWithVehicleByPercentage;5669,15;1397,99;Alpha2
N100;93;PositionalDecoderWithVehicleByPercentage;5825,20;1239,58;Alpha2
N100;93;PositionalDecoderWithVehicleByPercentage;6212,80;1377,68;Alpha2
N100;93;TimeDecoderWithVehicleByPercentage;6116,66;1443,87;Alpha2
N100;93;TimeDecoderWithVehicleByPercentage;6220,70;1439,81;Alpha2
N100;93;TimeDecoderWithVehicleByPercentage;6205,60;1360,57;Alpha2
N100;93;TimeDecoderWithVehicleByPercentage;6021,48;1351,66;Alpha2
N100;93;TimeDecoderWithVehicleByPercentage;5523,99;1211,23;Alpha2
N100;93;TimeDecoderWithVehicleByPercentage;6456,48;1369,72;Alpha2
N100;93;TimeDecoderWithVehicleByPercentage;6149,70;1431,78;Alpha2
N100;93;TimeDecoderWithVehicleByPercentage;6095,85;1235,61;Alpha2
N100;93;TimeDecoderWithVehicleByPercentage;6091,95;1315,83;Alpha2
N100;93;TimeDecoderWithVehicleByPercentage;5891,36;1342,37;Alpha2
N100;95;PositionalDecoderWithVehicleByPercentage;6077,18;1310,54;Alpha2
N100;95;PositionalDecoderWithVehicleByPercentage;6549,95;1366,05;Alpha2
N100;95;PositionalDecoderWithVehicleByPercentage;6085,07;1288,88;Alpha2
N100;95;PositionalDecoderWithVehicleByPercentage;6350,87;1291,21;Alpha2
N100;95;PositionalDecoderWithVehicleByPercentage;6512,78;1341,84;Alpha2
N100;95;PositionalDecoderWithVehicleByPercentage;6392,06;1312,69;Alpha2
N100;95;PositionalDecoderWithVehicleByPercentage;6809,74;1454,70;Alpha2
N100;95;PositionalDecoderWithVehicleByPercentage;6516,42;1223,65;Alpha2
N100;95;PositionalDecoderWithVehicleByPercentage;6269,44;1394,40;Alpha2
N100;95;PositionalDecoderWithVehicleByPercentage;6714,53;1545,59;Alpha2
N100;95;TimeDecoderWithVehicleByPercentage;6138,33;1091,82;Alpha2
N100;95;TimeDecoderWithVehicleByPercentage;6147,68;1265,52;Alpha2
N100;95;TimeDecoderWithVehicleByPercentage;6738,17;1236,42;Alpha2
N100;95;TimeDecoderWithVehicleByPercentage;6477,10;1370,98;Alpha2
N100;95;TimeDecoderWithVehicleByPercentage;6109,69;1310,74;Alpha2
N100;95;TimeDecoderWithVehicleByPercentage;6739,39;1391,23;Alpha2
N100;95;TimeDecoderWithVehicleByPercentage;6871,92;1431,85;Alpha2
N100;95;TimeDecoderWithVehicleByPercentage;5993,74;1257,21;Alpha2
N100;95;TimeDecoderWithVehicleByPercentage;6335,62;1280,68;Alpha2
N100;95;TimeDecoderWithVehicleByPercentage;6618,04;1387,50;Alpha2
N100;97;PositionalDecoderWithVehicleByPercentage;6848,38;1565,02;Alpha2
N100;97;PositionalDecoderWithVehicleByPercentage;7113,52;1421,31;Alpha2
N100;97;PositionalDecoderWithVehicleByPercentage;6307,69;1353,58;Alpha2
N100;97;PositionalDecoderWithVehicleByPercentage;6646,74;1478,24;Alpha2
N100;97;PositionalDecoderWithVehicleByPercentage;5744,91;1358,68;Alpha2
N100;97;PositionalDecoderWithVehicleByPercentage;6425,52;1205,43;Alpha2
N100;97;PositionalDecoderWithVehicleByPercentage;6503,83;1305,86;Alpha2
N100;97;PositionalDecoderWithVehicleByPercentage;6380,16;1312,75;Alpha2
N100;97;PositionalDecoderWithVehicleByPercentage;6557,30;1348,36;Alpha2
N100;97;PositionalDecoderWithVehicleByPercentage;6461,17;1325,23;Alpha2
N100;97;TimeDecoderWithVehicleByPercentage;6330,49;1354,93;Alpha2
N100;97;TimeDecoderWithVehicleByPercentage;6535,85;1460,55;Alpha2
N100;97;TimeDecoderWithVehicleByPercentage;5700,05;1405,08;Alpha2
N100;97;TimeDecoderWithVehicleByPercentage;5921,21;1264,19;Alpha2
N100;97;TimeDecoderWithVehicleByPercentage;6457,76;1353,49;Alpha2
N100;97;TimeDecoderWithVehicleByPercentage;6919,09;1509,24;Alpha2
N100;97;TimeDecoderWithVehicleByPercentage;6301,11;1326,16;Alpha2
N100;97;TimeDecoderWithVehicleByPercentage;6379,81;1349,05;Alpha2
N100;97;TimeDecoderWithVehicleByPercentage;5787,11;1223,36;Alpha2
N100;97;TimeDecoderWithVehicleByPercentage;6767,68;1619,66;Alpha2
N100;100;PositionalDecoderWithVehicleByPercentage;5912,52;1226,55;Alpha2
N100;100;PositionalDecoderWithVehicleByPercentage;6629,87;1266,93;Alpha2
N100;100;PositionalDecoderWithVehicleByPercentage;6064,85;1103,12;Alpha2
N100;100;PositionalDecoderWithVehicleByPercentage;7125,34;1262,92;Alpha2
N100;100;PositionalDecoderWithVehicleByPercentage;6423,22;1413,12;Alpha2
N100;100;PositionalDecoderWithVehicleByPercentage;6538,89;1199,56;Alpha2
N100;100;PositionalDecoderWithVehicleByPercentage;6743,76;1244,43;Alpha2
N100;100;PositionalDecoderWithVehicleByPercentage;6843,83;1395,49;Alpha2
N100;100;PositionalDecoderWithVehicleByPercentage;6157,32;1289,66;Alpha2
N100;100;PositionalDecoderWithVehicleByPercentage;7207,34;1443,33;Alpha2
N100;100;TimeDecoderWithVehicleByPercentage;6523,85;1315,76;Alpha2
N100;100;TimeDecoderWithVehicleByPercentage;5934,69;1190,62;Alpha2
N100;100;TimeDecoderWithVehicleByPercentage;6498,15;1364,41;Alpha2
N100;100;TimeDecoderWithVehicleByPercentage;6151,02;1228,87;Alpha2
N100;100;TimeDecoderWithVehicleByPercentage;6370,89;1241,63;Alpha2
N100;100;TimeDecoderWithVehicleByPercentage;6071,79;1241,20;Alpha2
N100;100;TimeDecoderWithVehicleByPercentage;6994,74;1459,63;Alpha2
N100;100;TimeDecoderWithVehicleByPercentage;6583,74;1467,95;Alpha2
N100;100;TimeDecoderWithVehicleByPercentage;6484,78;1306,36;Alpha2
N100;100;TimeDecoderWithVehicleByPercentage;6232,79;1246,31;Alpha2
N100;92;PositionalDecoderWithVehicleByPercentage;6011,01;1321,93;Alpha2
N100;92;PositionalDecoderWithVehicleByPercentage;5991,57;1282,38;Alpha2
N100;92;PositionalDecoderWithVehicleByPercentage;6009,57;1159,25;Alpha2
N100;92;PositionalDecoderWithVehicleByPercentage;6489,45;1150,80;Alpha2
N100;92;PositionalDecoderWithVehicleByPercentage;6107,21;1310,02;Alpha2
N100;92;PositionalDecoderWithVehicleByPercentage;5872,89;1327,03;Alpha2
N100;92;PositionalDecoderWithVehicleByPercentage;6373,96;1283,94;Alpha2
N100;92;PositionalDecoderWithVehicleByPercentage;5978,78;1263,39;Alpha2
N100;92;PositionalDecoderWithVehicleByPercentage;6330,68;1382,81;Alpha2
N100;92;PositionalDecoderWithVehicleByPercentage;6923,19;1467,84;Alpha2
N100;92;TimeDecoderWithVehicleByPercentage;6315,74;1508,13;Alpha2
N100;92;TimeDecoderWithVehicleByPercentage;6170,35;1244,64;Alpha2
N100;92;TimeDecoderWithVehicleByPercentage;6462,38;1382,63;Alpha2
N100;92;TimeDecoderWithVehicleByPercentage;6091,46;1151,03;Alpha2
N100;92;TimeDecoderWithVehicleByPercentage;6059,07;1233,50;Alpha2
N100;92;TimeDecoderWithVehicleByPercentage;6680,09;1319,69;Alpha2
N100;92;TimeDecoderWithVehicleByPercentage;6130,74;1217,98;Alpha2
N100;92;TimeDecoderWithVehicleByPercentage;6162,54;1216,12;Alpha2
N100;92;TimeDecoderWithVehicleByPercentage;6409,19;1287,50;Alpha2
N100;92;TimeDecoderWithVehicleByPercentage;6122,34;1352,22;Alpha2
N100;94;PositionalDecoderWithVehicleByPercentage;5950,93;1380,39;Alpha2
N100;94;PositionalDecoderWithVehicleByPercentage;5835,80;1248,78;Alpha2
N100;94;PositionalDecoderWithVehicleByPercentage;6086,57;1223,55;Alpha2
N100;94;PositionalDecoderWithVehicleByPercentage;6066,03;1181,81;Alpha2
N100;94;PositionalDecoderWithVehicleByPercentage;6162,83;1227,29;Alpha2
N100;94;PositionalDecoderWithVehicleByPercentage;5917,75;1176,83;Alpha2
N100;94;PositionalDecoderWithVehicleByPercentage;6264,82;1401,47;Alpha2
N100;94;PositionalDecoderWithVehicleByPercentage;5870,25;1414,42;Alpha2
N100;94;PositionalDecoderWithVehicleByPercentage;5657,85;1154,89;Alpha2
N100;94;PositionalDecoderWithVehicleByPercentage;5735,74;1239,52;Alpha2
N100;94;TimeDecoderWithVehicleByPercentage;5749,76;1267,93;Alpha2
N100;94;TimeDecoderWithVehicleByPercentage;6379,23;1492,31;Alpha2
N100;94;TimeDecoderWithVehicleByPercentage;5329,68;1205,00;Alpha2
N100;94;TimeDecoderWithVehicleByPercentage;6531,05;1189,42;Alpha2
N100;94;TimeDecoderWithVehicleByPercentage;6790,60;1327,63;Alpha2
N100;94;TimeDecoderWithVehicleByPercentage;5680,32;1314,74;Alpha2
N100;94;TimeDecoderWithVehicleByPercentage;6183,90;1256,76;Alpha2
N100;94;TimeDecoderWithVehicleByPercentage;5814,12;1202,73;Alpha2
N100;94;TimeDecoderWithVehicleByPercentage;5513,05;1252,50;Alpha2
N100;94;TimeDecoderWithVehicleByPercentage;6269,15;1239,71;Alpha2
N100;96;PositionalDecoderWithVehicleByPercentage;6712,29;1314,04;Alpha2
